type,id,ntags,tagkey,tagvalue,lat,lon
node,30764650,0,,,14.6605892,121.0685292
node,30764651,0,,,14.6514517,121.0668154
node,30764652,0,,,14.6511465,121.0667775
node,30764668,0,,,14.6500935,121.0670897
node,32476225,0,,,14.6464465,121.0590523
node,32476245,0,,,14.6466622,121.0583992
node,32476287,0,,,14.6468731,121.0596187
node,32476298,0,,,14.6490828,121.0585423
node,32476327,0,,,14.6468743,121.0599612
node,32476366,0,,,14.6489898,121.0583597
node,32476389,0,,,14.6472602,121.057501
node,33452214,0,,,14.6630088,121.0668512
node,33625122,0,,,14.6594274,121.0704743
node,127457564,0,,,14.661867,121.0646347
node,127457565,0,,,14.661762,121.0625466
node,130023532,0,,,14.6550498,121.0623529
node,130023534,0,,,14.6550053,121.0566428
node,214994761,0,,,14.6546079,121.0711762
node,214994763,0,,,14.6546425,121.0708967
node,214994766,0,,,14.6555566,121.0711697
node,214994767,0,,,14.6552284,121.0711759
node,214994769,0,,,14.655233,121.0714197
node,214994770,0,,,14.6549788,121.0714246
node,214994772,0,,,14.654974,121.0711693
node,214995198,0,,,14.6568723,121.0707644
node,214995199,0,,,14.6568723,121.0714417
node,214995202,0,,,14.6564073,121.0714417
node,214995203,0,,,14.6564073,121.0707644
node,214996271,0,,,14.6569458,121.0719709
node,214996272,0,,,14.6569468,121.0721976
node,214996273,0,,,14.6566297,121.0722232
node,214996275,0,,,14.6566299,121.0722696
node,214996276,0,,,14.6568007,121.072269
node,214996278,0,,,14.6568015,121.0724487
node,214996279,0,,,14.6566297,121.0724494
node,214996280,0,,,14.6566299,121.072505
node,214996282,0,,,14.6564778,121.0725056
node,214996283,0,,,14.6564744,121.0716594
node,214996285,0,,,14.6566297,121.0716587
node,214996287,0,,,14.6566299,121.0717211
node,214996288,0,,,14.6567903,121.0717205
node,214996289,0,,,14.6567911,121.0719029
node,214996291,0,,,14.6566323,121.0719035
node,214996292,0,,,14.6566325,121.0719722
node,214998774,0,,,14.6576673,121.0635356
node,215001053,0,,,14.6471402,121.0607616
node,215001054,0,,,14.6471678,121.0615971
node,215002108,0,,,14.6467761,121.0593317
node,215003059,0,,,14.645472,121.0609013
node,215003230,0,,,14.6468498,121.0608423
node,219736478,0,,,14.646938,121.0578606
node,219738587,4,"['crossing', 'highway', 'tactile_paving', 'wheelchair']","['uncontrolled', 'crossing', 'no', 'limited']",14.6540148,121.0543908
node,219738591,4,"['crossing', 'highway', 'tactile_paving', 'wheelchair']","['uncontrolled', 'crossing', 'no', 'limited']",14.6542271,121.0548725
node,247302700,1,['noexit'],['yes'],14.6629231,121.070029
node,249247393,0,,,14.6538564,121.06355
node,249247443,0,,,14.6548493,121.0667725
node,249247444,0,,,14.6490224,121.0589878
node,249247465,0,,,14.6543482,121.0642491
node,249247540,0,,,14.6543181,121.0616589
node,249247573,0,,,14.6542613,121.0650514
node,249247574,0,,,14.6520484,121.0558759
node,249247597,0,,,14.6522468,121.0536515
node,249247605,1,['created_by'],['JOSM'],14.6510972,121.0593323
node,249247643,0,,,14.6525685,121.0579876
node,249247676,0,,,14.6542929,121.0623516
node,249247678,0,,,14.6488897,121.0576321
node,249247683,0,,,14.6543245,121.065896
node,249247688,0,,,14.6524781,121.0548479
node,249247689,0,,,14.6543983,121.064056
node,249247706,0,,,14.6498544,121.0587944
node,249247729,0,,,14.6473237,121.0592109
node,249247761,0,,,14.6524163,121.0554133
node,249247762,0,,,14.6516456,121.0562832
node,249247767,0,,,14.6521726,121.0569091
node,249247768,0,,,14.653129,121.0532331
node,249247806,0,,,14.6475044,121.058207
node,249247866,0,,,14.6525685,121.0535764
node,249247868,0,,,14.6515505,121.05771
node,249247873,0,,,14.6546396,121.0666813
node,249247877,0,,,14.6521443,121.0538387
node,249247883,0,,,14.6543642,121.0524714
node,249247887,0,,,14.6542541,121.0649076
node,249247909,0,,,14.6557967,121.050508
node,249248065,0,,,14.6503406,121.0579997
node,249248082,0,,,14.6521579,121.0566249
node,249248093,0,,,14.6523442,121.0546606
node,249248101,0,,,14.6542201,121.0588388
node,249248102,1,['created_by'],['JOSM'],14.6511305,121.0590713
node,249248106,0,,,14.6553918,121.0508835
node,249248114,0,,,14.6522038,121.0577581
node,249248180,0,,,14.6547648,121.066725
node,249248198,0,,,14.652444,121.0540807
node,249248228,0,,,14.6494348,121.0575474
node,249248253,0,,,14.6525619,121.0553049
node,249248270,0,,,14.6543102,121.0653882
node,249248283,0,,,14.6520861,121.0562371
node,249248299,0,,,14.6520898,121.0556214
node,249248305,0,,,14.6537495,121.0631329
node,249248358,0,,,14.654277,121.0621989
node,249248363,0,,,14.6505293,121.0585248
node,249248388,0,,,14.6514612,121.0586724
node,249248391,0,,,14.6532536,121.0530078
node,249248412,0,,,14.6528384,121.0534799
node,249248473,0,,,14.6480486,121.057791
node,249248478,0,,,14.652209,121.0576027
node,249248482,0,,,14.6530149,121.0534155
node,249248491,0,,,14.6523826,121.0545515
node,249248502,0,,,14.6540974,121.0640018
node,249248621,1,['created_by'],['JOSM'],14.6501718,121.0596598
node,249248675,0,,,14.6541868,121.06442
node,249248727,0,,,14.6544473,121.0523104
node,249248770,0,,,14.6493901,121.0588059
node,249248797,0,,,14.6474896,121.0593341
node,249248815,0,,,14.6472805,121.0586983
node,249248819,0,,,14.652558,121.0549996
node,249248911,0,,,14.6516233,121.0585729
node,249248914,0,,,14.6522392,121.0539599
node,249248923,0,,,14.6509363,121.0572794
node,249248943,0,,,14.6517467,121.0569849
node,249248966,0,,,14.654633,121.0663753
node,249248970,0,,,14.6542173,121.0652185
node,249248972,0,,,14.6542295,121.0619474
node,249248985,0,,,14.6524751,121.0542953
node,249249081,0,,,14.6538686,121.0637223
node,249249353,0,,,14.654281,121.0629074
node,249249432,0,,,14.6543957,121.0661
node,249249436,0,,,14.6560043,121.0502612
node,249249458,0,,,14.6546549,121.0515507
node,249249586,0,,,14.6538972,121.0524821
node,249249622,1,['created_by'],['JOSM'],14.6511992,121.0581605
node,250541658,0,,,14.658402,121.0474932
node,250543377,0,,,14.6602145,121.0462728
node,250543673,0,,,14.6605609,121.0463452
node,250543892,0,,,14.6610443,121.0451274
node,250544030,0,,,14.6611438,121.0454785
node,250544181,0,,,14.6598655,121.0460019
node,250544448,0,,,14.6609669,121.0453492
node,250544614,0,,,14.6600108,121.0461092
node,250545026,0,,,14.661279,121.0459085
node,250545310,0,,,14.6589936,121.0466698
node,250545737,0,,,14.6612678,121.0456658
node,250546079,0,,,14.6596474,121.0463909
node,250546138,0,,,14.6572698,121.0485361
node,250546322,0,,,14.6608204,121.0461843
node,250546812,0,,,14.6585992,121.0473001
node,250546876,0,,,14.6612919,121.044921
node,250547000,0,,,14.6583024,121.0477137
node,250547176,0,,,14.6610384,121.0460233
node,250547422,0,,,14.6586926,121.0467744
node,250547434,0,,,14.6615403,121.0447731
node,255053246,7,"['addr:city', 'addr:postcode', 'addr:street', 'amenity', 'name', 'source', 'source:url']","['Quezon City', '1101', 'Carlos P. Garcia Avenue', 'restaurant', 'Likha Diwa', 'jklinc', 'http://www.freewebs.com/phroadguide/']",14.6475594,121.0646044
node,255054582,0,,,14.6557346,121.0741602
node,255058452,7,"['amenity', 'is_in:city', 'is_in:region', 'is_in:zip', 'name', 'source', 'source:url']","['school', 'Quezon City', 'Ncr', '1100', 'UP Center for Women Studies', 'jklinc', 'http://www.freewebs.com/phroadguide/']",14.6572337,121.0644832
node,255059844,8,"['garmin:description', 'is_in:city', 'is_in:region', 'is_in:zip', 'name', 'office', 'source', 'source:url']","['building', 'Quezon City', 'Ncr', '1100', 'State Auditing And Accounting Building', 'yes', 'jklinc', 'http://www.freewebs.com/phroadguide/']",14.6572,121.060562
node,255061242,0,,,14.664718,121.0612999
node,255061504,0,,,14.656806,121.0608999
node,255065937,0,,,14.6577112,121.0647531
node,255065999,5,"['addr:city', 'man_made', 'name', 'source', 'source:url']","['Quezon City', 'survey_point', 'GPS Station MMA5', 'jklinc', 'http://www.freewebs.com/phroadguide/']",14.6563731,121.0698595
node,255066362,0,,,14.664437,121.0577319
node,255071562,1,['entrance'],['main'],14.662713,121.0623693
node,259135326,0,,,14.657888,121.0589135
node,259135355,0,,,14.6610068,121.0608375
node,259135376,0,,,14.6602436,121.0606268
node,259135378,0,,,14.6603355,121.0617871
node,259135384,0,,,14.6600415,121.0610888
node,259135386,0,,,14.6603454,121.0611594
node,259135395,0,,,14.6603454,121.0609663
node,259135449,0,,,14.6589928,121.0635274
node,259135455,0,,,14.6589875,121.0648427
node,259135458,0,,,14.6567415,121.059933
node,259135460,0,,,14.6568984,121.0623695
node,259135463,0,,,14.6568837,121.0610857
node,259135466,0,,,14.6576526,121.0610765
node,259135478,0,,,14.6599081,121.0615964
node,259135483,0,,,14.6593004,121.0620145
node,273729970,0,,,14.6558251,121.0730695
node,273729980,0,,,14.6543329,121.0729944
node,273730020,0,,,14.6556218,121.0731137
node,284135269,0,,,14.6476207,121.073159
node,284135270,0,,,14.6476577,121.0729909
node,284135271,0,,,14.6477019,121.0729575
node,284135272,0,,,14.6482651,121.0729239
node,284135355,0,,,14.6477108,121.0732093
node,284135357,0,,,14.6475508,121.073533
node,284135420,0,,,14.6475457,121.0732121
node,284135421,0,,,14.6477159,121.0735303
node,286083642,0,,,14.6651216,121.0701877
node,299229687,0,,,14.6629244,121.0656333
node,299229688,0,,,14.6627609,121.0653893
node,299229806,0,,,14.6625616,121.0654408
node,299229807,0,,,14.6630931,121.066239
node,299229808,0,,,14.6632259,121.0661188
node,299229809,0,,,14.6629963,121.0657522
node,299230049,0,,,14.6547713,121.0650233
node,299230051,0,,,14.6551402,121.0649938
node,299230052,0,,,14.6551404,121.0650202
node,299230078,0,,,14.6555123,121.065018
node,299230080,0,,,14.6555131,121.0651521
node,299230089,0,,,14.6551389,121.0651543
node,299230091,0,,,14.6547654,121.0651972
node,299230092,0,,,14.6547652,121.0651601
node,299230093,0,,,14.6543947,121.0651623
node,299230100,0,,,14.6551391,121.065195
node,299230107,0,,,14.6543939,121.0650255
node,305616816,0,,,14.6532004,121.0684213
node,305616817,0,,,14.653556,121.0684142
node,305616818,0,,,14.6535403,121.0675746
node,305616859,0,,,14.653312,121.0680934
node,305616861,0,,,14.6534176,121.0680913
node,305616863,0,,,14.653415,121.0679558
node,305616864,0,,,14.6533094,121.0679579
node,305617024,0,,,14.6531847,121.0675817
node,305617268,0,,,14.6565504,121.0646705
node,305617270,0,,,14.6567053,121.0646709
node,305617272,0,,,14.6567056,121.0645578
node,305617275,0,,,14.6568381,121.0645581
node,305617277,0,,,14.6568378,121.0646745
node,305617279,0,,,14.6570176,121.0646749
node,305617281,0,,,14.6570186,121.064227
node,305617283,0,,,14.6568367,121.0642266
node,305617345,0,,,14.6567173,121.0644814
node,305617347,0,,,14.6568361,121.0644817
node,305617511,0,,,14.6565516,121.0641702
node,305617513,0,,,14.6567181,121.0641707
node,305618213,0,,,14.6586722,121.0711514
node,305618214,0,,,14.6587029,121.071059
node,305618215,0,,,14.6588551,121.0709457
node,305618216,0,,,14.6590731,121.0710148
node,305618217,0,,,14.6591116,121.0710704
node,305618218,0,,,14.6591297,121.071118
node,305618219,0,,,14.6591316,121.0712388
node,305618273,0,,,14.659075,121.0713472
node,305618274,0,,,14.6589769,121.0714118
node,305618275,0,,,14.6588573,121.0714189
node,305618277,0,,,14.658701,121.0713017
node,305618525,0,,,14.6577951,121.0667981
node,305618526,0,,,14.6583404,121.0667981
node,305618527,0,,,14.6583404,121.0664431
node,305618528,0,,,14.6577951,121.0664431
node,306542742,0,,,14.6481821,121.0724305
node,306542743,0,,,14.6479813,121.0719835
node,306542744,0,,,14.6477859,121.0716761
node,306542745,0,,,14.6473008,121.0706586
node,306542746,0,,,14.6472377,121.0702215
node,306542747,0,,,14.6479706,121.06589
node,306542748,0,,,14.6479038,121.0664283
node,306542749,0,,,14.6474216,121.0601073
node,306542750,0,,,14.6475353,121.0599955
node,306542751,0,,,14.6502043,121.059342
node,306542752,0,,,14.6479075,121.059819
node,306542753,0,,,14.6471345,121.0609443
node,306542782,0,,,14.6481588,121.0742573
node,306542783,0,,,14.6480544,121.0743035
node,306542784,0,,,14.6473483,121.0676762
node,306542785,0,,,14.6475787,121.0671615
node,306542786,0,,,14.64722,121.0680245
node,306542788,1,['leisure'],['playground'],14.6469784,121.0611179
node,309614055,0,,,14.6630454,121.072506
node,309614056,0,,,14.6629343,121.0727931
node,313264028,0,,,14.6499483,121.0710134
node,315779733,0,,,14.649517,121.0762619
node,315780606,0,,,14.6529602,121.0743831
node,315783118,0,,,14.6594549,121.0762119
node,315785589,0,,,14.6641719,121.054738
node,315786318,0,,,14.6633979,121.0740553
node,315788498,0,,,14.6474147,121.0743483
node,315788866,0,,,14.6483024,121.0595202
node,315790016,0,,,14.6622625,121.0657811
node,315792129,0,,,14.6656642,121.0542077
node,315792167,0,,,14.6544013,121.0539629
node,315793062,0,,,14.637789,121.0645524
node,315798102,0,,,14.6656242,121.0566363
node,315798193,0,,,14.6639821,121.0684286
node,315798467,0,,,14.651178,121.0588906
node,316170737,0,,,14.6496922,121.0710158
node,316170738,0,,,14.6496952,121.071367
node,316170739,0,,,14.6499513,121.0713647
node,316170774,0,,,14.6485613,121.068473
node,316170775,0,,,14.6488483,121.0684014
node,316170776,0,,,14.6489567,121.068418
node,316170777,0,,,14.6489359,121.0685789
node,316170778,0,,,14.6487665,121.0686449
node,316170787,0,,,14.6484095,121.0685849
node,316170788,0,,,14.6483572,121.0686594
node,316170789,0,,,14.6484973,121.0687559
node,316170790,0,,,14.6486431,121.068695
node,321697928,0,,,14.6546184,121.0731131
node,321697929,0,,,14.6537707,121.0740486
node,321697930,0,,,14.6537934,121.0733266
node,321697931,0,,,14.6544255,121.0733197
node,321697933,0,,,14.6541823,121.073323
node,321697937,0,,,14.6556095,121.0737028
node,321697938,0,,,14.6556021,121.0740546
node,321697939,0,,,14.6559723,121.0732577
node,321698007,0,,,14.6555424,121.0708131
node,321698212,0,,,14.6540387,121.0639412
node,321698213,0,,,14.6540556,121.0637695
node,321698214,0,,,14.6540181,121.0637616
node,321698215,0,,,14.6539281,121.0637845
node,321698216,0,,,14.6538184,121.0634276
node,321698217,0,,,14.6537588,121.0632522
node,321698218,0,,,14.6538156,121.0630304
node,321698219,0,,,14.6539636,121.0629551
node,321698220,0,,,14.6544121,121.0626747
node,321698221,0,,,14.6543192,121.0625897
node,321698222,0,,,14.6543141,121.0624845
node,321698227,0,,,14.6540463,121.0638799
node,321698260,0,,,14.6542616,121.0638488
node,321698261,0,,,14.6541791,121.0638629
node,321698262,0,,,14.6541838,121.0639357
node,321698406,0,,,14.6547081,121.0665487
node,321698407,0,,,14.6547081,121.0664457
node,321698515,0,,,14.6549074,121.0668663
node,321698516,0,,,14.6549738,121.0670379
node,321698517,0,,,14.6549738,121.0671581
node,321698518,0,,,14.6550236,121.0674242
node,321698519,0,,,14.6550818,121.0676216
node,321698520,0,,,14.6550818,121.0677675
node,321698521,0,,,14.6550818,121.0678791
node,321698522,0,,,14.6550153,121.0679906
node,321698523,0,,,14.6549904,121.0680679
node,321698524,0,,,14.6549323,121.0679306
node,321698525,0,,,14.6548742,121.0677332
node,321698526,0,,,14.6548077,121.0675787
node,321698527,0,,,14.6547413,121.0673812
node,321698528,0,,,14.6547745,121.0671581
node,321698529,0,,,14.6547745,121.0669778
node,321698530,0,,,14.6548244,121.0668748
node,321698735,0,,,14.6550153,121.0681774
node,321698736,0,,,14.6550153,121.0683769
node,321698737,0,,,14.6550569,121.0684541
node,321698738,0,,,14.6550061,121.0685287
node,321698739,0,,,14.6550236,121.0686859
node,321698740,0,,,14.6550377,121.0688602
node,321698741,0,,,14.6550901,121.0690206
node,321698742,0,,,14.6550901,121.069115
node,321698743,0,,,14.6550709,121.0693965
node,321698744,0,,,14.6550901,121.0696472
node,321698745,0,,,14.6550652,121.0698618
node,321698746,0,,,14.6549738,121.0700077
node,321698747,0,,,14.6549406,121.0701793
node,321698748,0,,,14.6548742,121.070248
node,321698749,0,,,14.6548244,121.0704368
node,321698750,0,,,14.6547771,121.0706401
node,321698751,0,,,14.6546664,121.0707595
node,321698973,0,,,14.6560494,121.0715141
node,321698977,0,,,14.6540615,121.0727582
node,321698978,0,,,14.6545241,121.0729979
node,321698979,0,,,14.6556426,121.0730247
node,321698980,0,,,14.6556922,121.0730196
node,321698982,0,,,14.6560556,121.0727086
node,321698987,0,,,14.6508704,121.0684065
node,321698988,0,,,14.6502804,121.0684678
node,321698990,0,,,14.6485672,121.0689824
node,321698991,0,,,14.6485669,121.0698284
node,321698992,0,,,14.6485674,121.0699406
node,321698994,0,,,14.6486848,121.0698322
node,321698995,0,,,14.6486877,121.0691415
node,321698996,0,,,14.648564,121.0691469
node,321698999,0,,,14.6485649,121.069354
node,321699095,0,,,14.6484054,121.0693618
node,321699096,0,,,14.6483508,121.0694065
node,321699097,0,,,14.6483504,121.0694349
node,321699098,0,,,14.6483614,121.0695143
node,321699458,0,,,14.6482737,121.073046
node,321699469,0,,,14.6482722,121.0738178
node,321699528,0,,,14.6482705,121.0740758
node,321699529,0,,,14.6482093,121.0741849
node,321699662,0,,,14.6496477,121.0686964
node,321699663,0,,,14.6496347,121.0683342
node,321699664,0,,,14.6490718,121.0689328
node,321699732,0,,,14.6491242,121.0691082
node,321699733,0,,,14.6491546,121.0691119
node,321699734,0,,,14.6491924,121.069114
node,321699735,0,,,14.64935,121.0691135
node,321699736,0,,,14.6493986,121.0690873
node,321699737,0,,,14.6494115,121.0690489
node,321699739,0,,,14.6493884,121.0688009
node,321699807,0,,,14.6476153,121.07141
node,321699819,0,,,14.6486027,121.0707668
node,321699820,0,,,14.6489222,121.0712663
node,321699821,0,,,14.6489817,121.0713645
node,321699822,0,,,14.6490462,121.0711812
node,321699823,0,,,14.6488594,121.0708705
node,321699824,0,,,14.6487264,121.070955
node,321699838,0,,,14.6476656,121.0709754
node,321699839,0,,,14.6479125,121.0709481
node,321699840,0,,,14.6480124,121.0709156
node,321699841,0,,,14.6480592,121.070888
node,321699842,0,,,14.6480965,121.0708657
node,321699843,0,,,14.6481456,121.0708336
node,321699844,0,,,14.6481729,121.0708145
node,321699845,0,,,14.6482227,121.0707887
node,321699846,0,,,14.6482559,121.0707887
node,321699847,0,,,14.6483213,121.0707768
node,321699848,0,,,14.6483453,121.0707507
node,321699849,0,,,14.6484128,121.0705479
node,321699850,0,,,14.6484801,121.0704797
node,321699851,0,,,14.6485798,121.0704454
node,321699852,0,,,14.6487708,121.0704111
node,321699853,0,,,14.6489336,121.0703866
node,321699854,0,,,14.6490509,121.0703035
node,321699855,0,,,14.6491943,121.0702222
node,321699856,0,,,14.6493521,121.0701965
node,321699857,0,,,14.6494683,121.0701536
node,321699858,0,,,14.6496208,121.070044
node,321699859,0,,,14.6497195,121.0699582
node,321699860,0,,,14.6498907,121.0698133
node,321699861,0,,,14.6499749,121.0697244
node,321699862,0,,,14.6500496,121.0696558
node,321699863,0,,,14.6502157,121.0696472
node,321699864,0,,,14.6502904,121.0697416
node,321699865,0,,,14.6503734,121.0699218
node,321699866,0,,,14.6504399,121.0699991
node,321699867,0,,,14.6505727,121.070042
node,321699868,0,,,14.6507139,121.0700935
node,321699869,0,,,14.6509547,121.0701364
node,321699870,0,,,14.6510876,121.070145
node,321699871,0,,,14.6511872,121.070145
node,321699872,0,,,14.6512454,121.0701965
node,321699873,0,,,14.6512786,121.0703338
node,321699874,0,,,14.6512869,121.0705398
node,321699875,0,,,14.6513201,121.0707372
node,321699876,0,,,14.6512952,121.0709518
node,321699877,0,,,14.6512786,121.071072
node,321699878,0,,,14.6513367,121.0711921
node,321699879,0,,,14.6514613,121.0713466
node,321699880,0,,,14.6516855,121.0714668
node,321699881,0,,,14.6518183,121.0714754
node,321699882,0,,,14.6519346,121.0715183
node,321699902,0,,,14.6492256,121.0697164
node,321699903,0,,,14.6489775,121.0698482
node,321699905,0,,,14.6491278,121.0704626
node,321699906,0,,,14.6486139,121.070785
node,321699914,0,,,14.6484399,121.0695554
node,321699915,0,,,14.6484399,121.0698731
node,321699974,0,,,14.6479908,121.0713248
node,321699975,0,,,14.6477081,121.0715499
node,321699976,0,,,14.648072,121.0714615
node,321699977,0,,,14.6482679,121.0713395
node,321699978,0,,,14.6481875,121.0712048
node,321699979,0,,,14.6479574,121.0715296
node,321699980,0,,,14.6505652,121.0684259
node,321699981,0,,,14.6505557,121.068856
node,321699982,0,,,14.650997,121.0688732
node,321699983,0,,,14.6510099,121.068403
node,321699985,0,,,14.6501774,121.0688343
node,321699986,0,,,14.6501413,121.0692253
node,321699987,0,,,14.6505552,121.0686763
node,321700028,0,,,14.6509982,121.0686893
node,321700093,0,,,14.6505246,121.0703227
node,321700094,0,,,14.6504141,121.0712427
node,321700096,0,,,14.6505725,121.0712417
node,321700099,0,,,14.6505538,121.0718573
node,321700100,0,,,14.6504128,121.0718653
