type,id,ntags,tagkey,tagvalue,nodes
way,4095389,11,"['foot', 'highway', 'lanes', 'lit', 'name', 'oneway', 'postal_code', 'ref', 'sidewalk', 'smoking', 'surface']","['no', 'tertiary', '3', 'yes', 'University Avenue', 'yes', '1101', '175', 'separate', 'no', 'asphalt']","[17216409,2672533803,2074398262,4412520606,2074398260,17216442]"
way,4308740,3,"['highway', 'name', 'surface']","['unclassified', 'F. Ma. Guerrero', 'concrete']","[17216414,2947162299,2947162296,3981680986,3981680987,3983839987,1402839299,1402839308,30763177,4412520589,26082684]"
way,4308743,3,"['highway', 'name', 'surface']","['unclassified', 'Laurel Avenue', 'concrete']","[30763115,3981680993,30763116,33625122,3981680992,3981680991,26082653]"
way,4351562,4,"['boundary', 'highway', 'level', 'name']","['religious', 'residential', '10', 'Aguinaldo']","[22352654,351982074,5464286827,1235577980,1319775844,5464780905,26504655,1319775962,26504551,369135831,1235577984,1649990562,6097106258,26504542]"
way,4486540,10,"['bus:lanes', 'cycleway:lane', 'cycleway:left', 'highway', 'lanes', 'lcn', 'maxspeed', 'name', 'oneway', 'sidewalk']","['no|yes|designated', 'advisory', 'lane', 'tertiary', '2', 'yes', '50', 'M. Roxas Avenue', 'yes', 'both']","[17216429,5446837614,5446837610,321704553,5446856663,4412520596,5446843357,5446790520,5319900263,17216432,5449354299,321704550,2672504744,5449354298,4988311112]"
way,4588969,4,"['access', 'highway', 'name', 'surface']","['yes', 'unclassified', 'A. Ma. Regidor', 'concrete']","[29025065,5465081184,5465081178,2672533750,433178870]"
way,4588972,2,"['highway', 'service']","['service', 'driveway']","[17216432,5369579207,5449354282,1421879972,433178848]"
way,4588977,3,"['highway', 'name', 'oneway']","['unclassified', 'Shuster', 'yes']","[29025065,1404393438,5832237785]"
way,4794353,4,"['access', 'highway', 'name', 'postal_code']","['destination', 'unclassified', 'Emilio Jacinto', '1101']","[30763205,1402231133,5465086251,2672504810,2672562973,6505167957,5465124136,5465116142,6505167962,6505167961,2074398241,30763179,30763180,1931500057,1402297913,1931500052,2074398230,7176502733,7176502746,7176502736,2365538805,30763515]"
way,4922717,3,"['highway', 'name', 'oneway']","['residential', 'Lt. J. Francisco', 'yes']","[30763518,2569140138,2569140129,2569150776,30763520,5465013062,30763519,30763521]"
way,4922719,4,"['admin_level', 'boundary', 'highway', 'name']","['10', 'administrative', 'residential', 'B. Baluyot']","[1096054480,2193903081,30763516,606282221,3964405947,30763517,606282223,30763518,5464983934,5464983933,1422732173,5464983935,321702314]"
way,4922725,3,"['highway', 'name', 'oneway']","['residential', 'V. Francisco', 'yes']","[30763516,2672533775,30763523,2569323070,2193903106,30763524,30763525,2672700128,2672700108,30763522]"
way,4922726,3,"['access', 'highway', 'name']","['destination', 'unclassified', 'E. De los Santos']","[29025461,5446811921,6626961642,427518898,5465086253,5465086254,5465086255,4412524982,321701050,2947144251,321701051,1319793350,30763186,1432591802,321701052,1421875702,5464286856,1541787787,30763200]"
way,4922728,3,"['highway', 'name', 'oneway']","['unclassified', 'F. Agoncillo Street', 'yes']","[30763142,321703869,321703860,321703863,26082614,30763091,3365347774,3365347777,30763115]"
way,4922734,2,"['highway', 'name']","['residential', 'Village B']","[30763179,30763183]"
way,4922737,2,"['highway', 'name']","['residential', 'Village B']","[30763180,30763184]"
way,4922743,2,"['highway', 'name']","['unclassified', 'Pardo de Tavera']","[30763185,2672562967,5446879741,321700656,321700657,5446879746,5446879747,321700658,4903638318,5446879752,5446879750,30763114]"
way,4922744,3,"['access', 'highway', 'name']","['destination', 'unclassified', 'Lakandula']","[30763205,5465086242,6505167959,30763182,427518898]"
way,4922745,2,"['highway', 'name']","['residential', 'C. V. Francisco']","[30763505,30763506,2672699909,750534443,30763511,5464969470,750534417,750534450,750534447,30763499,30763498,5465013064,30763494]"
way,4922746,4,"['access', 'highway', 'name', 'postal_code']","['destination', 'unclassified', 'Delos Reyes', '1101']","[30763182,30763183,2672514241,30763184,1402297896,1402297920,5464974894,30763178]"
way,4922747,2,"['highway', 'name']","['residential', 'H. R. Ocampo']","[30763493,5465013063,30763497,30763500,5464969472,5464969471,1422732174,30763510,5464988112,30763508,30763513]"
way,4922748,4,"['admin_level', 'boundary', 'highway', 'name']","['10', 'administrative', 'residential', 'V. Manansala']","[3243901162,1649990355,1649990317,1649990359,1649990344,1649990301,30763495,30763496,1422732171,5464969462,5464969463,30763501]"
way,5032423,2,"['highway', 'name']","['residential', 'Balagtas']","[30763151,1422779200,321701210,30763152,30763144,433178879,2910765266,30763146,1422779199,5499240541,30763147,30763148,321704346,5499240542,30763162,5499240544,5499240540,5499240543,30763161]"
way,5032424,2,"['highway', 'name']","['residential', 'Roces']","[26082653,433178891,321703742,338421121,30763125,30764650,30763124,30763135]"
way,5032425,2,"['highway', 'name']","['residential', 'Juan Luna']","[30763161,30763136,5499199733,30763137,30763169,5499199732,1422779198,5499199731,1399399938,5499199730,30763170,5499199729,5499199728,309614055,309614056,5499338449,1541787708,30763171]"
way,5032426,2,"['highway', 'name']","['residential', 'Apacible']","[30763137,30763133,1399425188,5499199736,1402839304,1399425187,1402839310,5499199737,1402839303,30763129,30763126,33625122]"
way,5032427,2,"['highway', 'name']","['residential', 'Agoncillo']","[30763115,30763242,5499364257,5499364254,30763167,5499364255,5499364261,30763166,5499364252,30763168]"
way,5032428,1,['highway'],['residential'],"[1629353724,5499370842,30763133,5499199738,5499199735,5499370603,30763168,5499364251,5499364250,5499199739,30763138,5499364249,30763139,5499240559,5499240567,5499240566,30763172]"
way,5095080,1,['highway'],['unclassified'],"[30763220,5464155028,4412524970,30763221,5464155034,1915570521,1858110586,5464155038,433036624]"
way,5095081,3,"['highway', 'name', 'surface']","['unclassified', 'Magsaysay Avenue', 'concrete']","[26082601,1515530014,30763143,798854023]"
way,5095082,2,"['highway', 'name']","['residential', 'P. Valenzuela']","[30763126,321703748,321703749,30763125]"
way,5095084,2,"['highway', 'name']","['unclassified', 'A. Ma. Regidor']","[433178870,321700123,321704486,30763218,1915570664,1319776011,321700103,1319776039,30763219,2672533747,1319775977]"
way,5095085,3,"['access', 'highway', 'name']","['destination', 'unclassified', 'Maramag']","[321702436,5464959662,30763243,5464959663,1319775908,1319775957]"
way,5095087,2,"['highway', 'name']","['residential', 'Bautista']","[30763162,5499199734,30763135]"
way,5095089,1,['highway'],['service'],"[30763150,30763144]"
way,5095091,2,"['highway', 'name']","['residential', 'M. Viola']","[30763129,1402839309,30763124,30763148]"
way,5095092,3,"['highway', 'name', 'surface']","['unclassified', 'Africa', 'concrete']","[4988311112,3981680980,4324757103]"
way,5095093,2,"['highway', 'name']","['residential', 'Bernardo']","[30763147,5499240533,30764650]"
way,5095094,2,"['highway', 'name']","['residential', 'Dagohoy']","[26082644,5499364259,1399425189,30763092,2672530030,30763095]"
way,5095097,1,['highway'],['service'],"[30763175,5499338445,5499338444,30763176]"
way,5095102,1,['highway'],['residential'],"[30763097,2634897433,5499338437,30763096]"
way,5095103,2,"['highway', 'name']","['unclassified', 'Ylanan']","[30763158,321704106,321701078,259135455,2910765277,30763159,2910765268,1772428739,1352595099,1688046467,2162170729]"
way,5095104,1,['highway'],['residential'],"[30763169,5499364248,30763138]"
way,5095105,2,"['highway', 'name']","['residential', 'Gomburza']","[26082644,5499364258,2453005670,5499338439,30763175,5499338440,5499338441,5499338446,5499199742,30763241,5499199726,30763163,30763139,1399399935,5499199727,1399399936,1399399938]"
way,5095107,2,"['highway', 'name']","['residential', 'Ricarte']","[30763093,30763094]"
way,5095109,3,"['highway', 'name', 'oneway']","['unclassified', 'G. Apacible', 'yes']","[30763116,3365347778,3975131122,3975131119,7099005434,3979256434,30763089,3979256432,3973565809,321703841,338421180,1422671929]"
way,5095271,2,"['highway', 'parking:lane:both']","['unclassified', 'no_parking']","[30763158,2672533834,2947191968,2947201513]"
way,5095272,3,"['highway', 'name', 'surface']","['residential', 'Dagohoy', 'asphalt']","[30763096,1130535837,5499338438,1130535525,30763092,1130535501,30763093,5822210625,5822210626,30763143]"
way,6259695,2,"['access', 'highway']","['yes', 'service']","[2947162299,1515529795,6938778733]"
way,6259703,1,['highway'],['residential'],"[30763174,5499338447,30763173,1402839311,5499240563,1402839305,5499329523,1402839298,5499329524,5499338448,30763171]"
way,6259712,1,['highway'],['service'],"[30763145,5941661219,321701068,5941661209,5941661232]"
way,6259726,1,['highway'],['service'],"[29025095,2459343846,30763102]"
way,6259728,1,['highway'],['service'],"[30763177,30763091]"
way,20283921,4,"['admin_level', 'boundary', 'highway', 'name']","['10', 'administrative', 'residential', 'Magiting']","[32476327,215003230,1096054480]"
way,20283958,5,"['highway', 'lanes', 'name', 'oneway', 'surface']","['residential', '2', 'Masinsinan', 'yes', 'concrete']","[215003059,6328416691,215003230]"
way,22952865,2,"['highway', 'name']","['residential', 'Road 1']","[247302700,5499199751,5499240545,5474648696]"
way,23090403,2,"['highway', 'name']","['residential', 'Maayusin']","[249248943,4164445610,2568712232,249248923,4164219204,249248228,249247678,1316925099,249248473,321702042,1316925102,321702043,249247806,321702044,321702045,249248815,1316925133,1316925125,249247729,1316925116]"
way,23907715,2,"['highway', 'service']","['service', 'parking_aisle']","[3942736787,3942736786,3942736785,259135376]"
way,23907716,2,"['highway', 'oneway']","['service', 'yes']","[4014395572,1829361444,5320408166,5320408182]"
way,23907726,2,"['highway', 'name']","['unclassified', 'R. P. De Guzman']","[259135458,1404295629,1404295640,1404295633,259135463,1422849169,1422849161,5318031188,259135460]"
way,23907727,1,['highway'],['unclassified'],"[259135463,259135466]"
way,24987936,2,"['highway', 'name']","['residential', 'Mahusay']","[249248770,5389838173,1316921526,5389838175,32476298,5389838174,32476366,249247678,3573886193]"
way,24987939,2,"['highway', 'name']","['residential', 'Mapayapa']","[32476366,249248815]"
way,26026283,1,['highway'],['service'],"[1319776058,284135269,321703475,284135270,284135271,1319775949,284135272]"
way,28119724,2,"['highway', 'name']","['residential', 'Marilag']","[249248770,5389838176,1316921531,5389838172,5389838171,249247706,249248363,2568712230,5398148261,249249622,2568712231,249247868,2634996677,2568712233,5398148262,249248943,5389838164,5389838163,249247762,6328416686,6328416685,6328416684]"
way,29251406,10,"['bus:lanes', 'cycleway:lane', 'cycleway:left', 'highway', 'lanes', 'lcn', 'maxspeed', 'name', 'oneway', 'sidewalk']","['no|yes|designated', 'advisory', 'lane', 'tertiary', '2', 'yes', '50', 'Osmeña', 'yes', 'both']","[29025095,273730020,5449447867,5449447866,5464354448,5449447865,273729970,5449447864,5464354449,17216414]"
way,29251411,1,['highway'],['service'],"[5452582541,5452582540,5452582539,1404406229,5452582543,5452582544,5452582545,1404406227,1404406233]"
way,29251412,2,"['highway', 'oneway']","['service', 'yes']","[321697937,1404406233,321697939,5449447864]"
way,29251424,2,"['highway', 'name']","['residential', 'F. Ma. Guerrero']","[26082684,5499364256,26082644]"
way,29251425,3,"['highway', 'name', 'parking:lane']","['unclassified', 'Magsaysay Avenue', 'no_parking']","[798854023,1515530012,1515530011,3983839986,3983839987,3983839985,321702545,321702539,26082614,321703873,3979256433,30763089,5319831140,321703839,5321427007,3979280709,321703828,2672504792,5321427006,30763118]"
way,29251454,2,"['highway', 'service']","['service', 'driveway']","[321698990,321698996,321698999,6463657593,321698991,321698992]"
way,29251458,3,"['highway', 'oneway', 'service']","['service', 'yes', 'driveway']","[321698999,321699095,674929155,321699096,321699097,674929174,321699098,1915570335,1915570337,321699914]"
way,29251486,3,"['highway', 'name', 'oneway']","['secondary', 'Carlos P. Garcia', 'yes']","[321699458,5464823259,5464823260,321699469,321699528,321699529,306542782,306542783]"
way,29251514,1,['highway'],['service'],"[321699662,4903638261]"
way,29251515,3,"['highway', 'oneway', 'service']","['service', 'yes', 'driveway']","[321699664,427518915,321699732,321699733,321699734,321699735,675497809,321699736,321699737,427518921,321699739]"
way,29251528,1,['highway'],['unclassified'],"[321699819,321699906,321699824,321699823,433035737,433035304]"
way,29251529,2,"['highway', 'service']","['service', 'parking_aisle']","[321699820,321699822,321699823]"
way,29251542,2,"['highway', 'service']","['service', 'driveway']","[321699915,6463657592,6463657591]"
way,29251545,2,"['highway', 'service']","['service', 'parking_aisle']","[5464367899,5464367898,321699979,321699976,321699977]"
way,29251546,3,"['highway', 'oneway', 'service']","['service', 'yes', 'driveway']","[321699980,321699987,321699981,321699982,321700028,321699983]"
way,29251548,1,['highway'],['service'],"[321699981,321699985,1319776056,321699986,1319775947]"
way,29251550,2,"['highway', 'service']","['service', 'parking_aisle']","[321699987,321700028]"
way,29251556,1,['highway'],['unclassified'],"[30763220,2672540127,321700100,2672540128,321700094]"
way,29251559,2,"['highway', 'service']","['service', 'parking_aisle']","[321700096,321700099,321700100]"
way,29251586,1,['highway'],['service'],"[321700939,321700941]"
way,29251589,1,['highway'],['service'],"[321700941,321700968,5446868319,5446868320,5446869321,5446869322,321700969,5446869323,5446869324,5446869325,321700970,5446869327,5446869326,321700971,5446869328,5446869329,321700972,5446869330,5446869331,5446869334,5446869333,5446869332,321700973,321700974,321700975,5446837591,5446837594,5446837593,321700976,5449344819,5446837592]"
way,29251594,1,['highway'],['service'],"[321700985,5449344806,321701000]"
way,29251596,1,['highway'],['service'],"[4988311113,5352041682,5449447794,321701021,321701000,321701022]"
way,29251598,4,"['highway', 'oneway', 'parking:lane:both', 'service']","['service', 'yes', 'fire_lane', 'driveway']","[5352103857,5449447871,1931500047,5352041663,5352041662,321701033,5352041664,5352041665,5352041666,5352041669,5352041703,5352041668,5352041667,1931500061,5449447872,5352103858]"
way,29251599,2,"['highway', 'service']","['service', 'parking_aisle']","[321701022,5449447825,5352041669]"
way,29251606,2,"['highway', 'name']","['unclassified', 'T. Kalaw']","[427518898,427518897,427518896,5446879739,5446879740,427518894,427518893,2672540133,427518891,30763185]"
way,29251611,3,"['highway', 'oneway', 'service']","['service', 'yes', 'driveway']","[4414979682,5941661231,321701067,2634867136,321701068]"
way,29251613,2,"['highway', 'service']","['service', 'parking_aisle']","[321701068,338421127,5941661213,2947191968]"
way,29251615,1,['highway'],['service'],"[4412522707,321701077,3896060793,321701078]"
way,29251625,2,"['highway', 'oneway']","['service', 'yes']","[321701188,321701193,321701192,321701191,321701190,321701189,321701188]"
way,29251627,2,"['highway', 'oneway']","['service', 'yes']","[321701193,321701208]"
way,29251628,2,"['highway', 'oneway']","['service', 'yes']","[321701207,321701188]"
way,29251629,1,['highway'],['service'],"[321701190,321701210]"
way,29251634,1,['highway'],['service'],"[321701228,321701230,321701231]"
way,29251657,11,"['foot', 'highway', 'lanes', 'lit', 'name', 'oneway', 'postal_code', 'ref', 'sidewalk', 'smoking', 'surface']","['no', 'tertiary', '3', 'yes', 'University Avenue', 'yes', '1101', '175', 'separate', 'no', 'asphalt']","[29025724,5941632467,2672543923,2074398255,1208264634,29025708]"
way,29251742,3,"['access', 'highway', 'name']","['destination', 'unclassified', 'Pardo de Tavera']","[5941602367,4903638231,321702433,5464959661,321702436]"
way,29251747,3,"['access', 'highway', 'name']","['private', 'unclassified', 'J. De Jesus']","[321702433,321702458]"
way,29251749,2,"['highway', 'name']","['unclassified', 'Quirino Avenue']","[30763114,3979195105,675541299,675541307,1649990368,3981680977,3981680978,5795430771]"
way,29251754,2,"['highway', 'oneway']","['service', 'yes']","[321702539,321702542]"
way,29251755,2,"['highway', 'service']","['service', 'parking_aisle']","[321702543,321702548,321702549,321702544]"
way,29251759,2,"['highway', 'oneway']","['service', 'yes']","[321701207,5449458229,5449458230,5449458231,2597316262,5449458234,321702563,5449458232,5449458233,5449458240,5449458235,6505147196,5449458236,5449458239,5449458238,5449458237,321702565]"
way,29251761,1,['highway'],['service'],"[321702543,321702544]"
way,29251780,7,"['cycleway:lane', 'cycleway:left', 'foot', 'highway', 'lanes', 'lcn', 'oneway']","['advisory', 'lane', 'no', 'tertiary', '2', 'yes', 'yes']","[17216409,5472125196,29025439]"
way,29251781,3,"['highway', 'oneway', 'service']","['service', 'yes', 'driveway']","[29024778,5452582525,5464910716,321697933,4412522075,5449447761,321697931,321697928]"
way,29251785,1,['highway'],['service'],"[321699974,5464821489,5464821490,5464367899,321699975]"
way,29251820,10,"['bus:lanes', 'cycleway:lane', 'cycleway:left', 'highway', 'lanes', 'lcn', 'maxspeed', 'name', 'oneway', 'sidewalk']","['no|yes|designated', 'advisory', 'lane', 'tertiary', '2', 'yes', '50', 'Osmeña Avenue', 'yes', 'both']","[26082617,1649990330,4412520604,4414979681,4414979682,5941618073,4414979683,4988311113,5941661245,5352098525]"
way,29251822,2,"['highway', 'name']","['unclassified', 'Quirino Avenue']","[433178870,6228958778,5832233083,321700595,321700596]"
way,29251827,2,"['highway', 'service']","['service', 'parking_aisle']","[321703689,321703690,321703715,628603807,675446696]"
way,29251841,1,['highway'],['service'],"[321703742,321703746,321703747,321703751,321703748]"
way,29251842,1,['highway'],['service'],"[321703746,321703750,321703749]"
way,29251843,3,"['highway', 'service', 'source']","['service', 'parking_aisle', 'Bing']","[321703750,321703751]"
way,29251854,1,['highway'],['service'],"[321703828,3901374989,321703838,321703835,3973717009,321703832]"
way,29251855,2,"['highway', 'service']","['service', 'parking_aisle']","[321703833,321703832,5464874474]"
way,29251856,2,"['highway', 'service']","['service', 'parking_aisle']","[321703835,321703836]"
way,29251857,1,['highway'],['service'],"[321703839,321703840,338421173,321703841]"
way,29251861,3,"['highway', 'oneway', 'service']","['service', 'yes', 'driveway']","[321703855,321703857,2854340795,2854340797,2854340798,2854340796,321703858,2854340794,4412524985]"
way,29251862,1,['highway'],['service'],"[321703860,321703861]"
way,29251864,1,['highway'],['service'],"[321703869,321703870]"
way,29251871,1,['highway'],['service'],"[321704106,321704107,321704108,321704109,321704110,321704107]"
way,29251873,1,['highway'],['service'],"[321704164,321704220,321704221,321704222]"
way,29251890,1,['highway'],['service'],"[2947191968,321704452,1402989978,1402989981]"
way,29251898,1,['highway'],['service'],"[321704489,1915570670,1915570668,1404414658,1915570666,1404414646]"
way,29251904,3,"['highway', 'oneway', 'service']","['service', 'yes', 'driveway']","[321704498,321704507,2947150907,321704508,321704509]"
way,29251906,3,"['highway', 'oneway', 'service']","['service', 'yes', 'driveway']","[321704517,321704518,5446894140,5446894138,5446894139,321704519,5446894136,5446894135,5446894137,5446799142,5452582521,321704520,5446894142,5446894141,5446894143,5446799143,5446894146,5446894144,5446894145,321704521,5446799144]"
way,29251908,3,"['highway', 'oneway', 'service']","['service', 'yes', 'driveway']","[321704550,5449354291,4412514932,5449325807,5449325805,5449325806,321704551,3981680980]"
way,29251909,1,['highway'],['service'],"[321704553,5449354277,5449354273,321704554]"
way,29251951,4,"['admin_level', 'highway', 'name', 'oneway']","['10', 'tertiary', 'Magiting', 'yes']","[1096054454,32476287,606282219,606282212,215002108,606282216,606282217,32476225]"
way,29251954,2,"['highway', 'oneway']","['tertiary', 'yes']","[22352553,6626956816,32476327]"
way,30605401,2,"['highway', 'name']","['residential', 'P. Valenzuela']","[338421121,30763146]"
way,30605402,2,"['highway', 'service']","['service', 'driveway']","[338421123,338421124,2283816480,338421125,338421126]"
way,30605403,2,"['highway', 'service']","['service', 'driveway']","[4414979683,5941661210,5941661232,338421127]"
way,30605412,2,"['highway', 'service']","['service', 'driveway']","[338421173,338421174,338421175,338421176,338421177,338421178,338421179,338421180]"
way,36769816,2,"['highway', 'service']","['service', 'parking_aisle']","[321699737,1235577992,1235577936]"
way,36769817,2,"['highway', 'service']","['service', 'parking_aisle']","[1235577992,427518922,427518921]"
way,36931486,2,"['highway', 'service']","['service', 'driveway']","[429457653,1014439281,429457516,6642588007,1215752882,5383505891,5383505889,949321474,5499252566,5499252563,3942736783]"
way,37201461,3,"['highway', 'junction', 'oneway']","['unclassified', 'roundabout', 'yes']","[433034938,433035022,1915570477,433034952,433035033,1915570514,433034964,433035046,1915570486,433034980,433035062,1915570467,433034994,1915570458,433035077,1915570443,433035005,433035090,1915570409,433035006,1915570397,433035099,433035016,433035117,1915570393,433035017,433035118,433035018,433035119,1915570448,1915570455,1235577935,433034938]"
way,37201467,2,"['highway', 'oneway']","['unclassified', 'yes']","[433034964,1915570488,6773324888,5464286904,765257057]"
way,37201468,1,['highway'],['unclassified'],"[433035369,2212992582,1235577936,433035341]"
way,37201469,2,"['highway', 'oneway']","['unclassified', 'yes']","[433035183,433035384,433035388,433035400,433035369]"
way,37201470,2,"['highway', 'oneway']","['unclassified', 'yes']","[433035369,433035414,433035426,433035436,433035232]"
way,37201472,2,"['highway', 'oneway']","['unclassified', 'yes']","[433035118,433035457,433035513,433035539,433035543,433035557]"
way,37201473,2,"['highway', 'oneway']","['unclassified', 'yes']","[433035557,433035584,433035599,433035606,433035619,433034938]"
way,37201474,1,['highway'],['unclassified'],"[433035557,6773540187,6773494903,1903908412,433035646]"
way,37201475,1,['highway'],['unclassified'],"[30763220,433035669]"
way,37201476,2,"['highway', 'oneway']","['unclassified', 'yes']","[433034952,5464155027,1235577933,433035669]"
way,37201477,2,"['highway', 'oneway']","['unclassified', 'yes']","[433035669,1235577988,1915570488,1915570486]"
way,37201478,2,"['highway', 'service']","['service', 'parking_aisle']","[321699824,321699820,321699821]"
way,37207096,4,"['access', 'foot', 'highway', 'name']","['no', 'yes', 'unclassified', 'Quirino Avenue']","[4324757103,4324757104,5464924947,5464924946,433178870]"
way,37207110,2,"['highway', 'name']","['residential', 'Jose P. Laurel']","[433178891,433178879]"
way,37207112,2,"['highway', 'service']","['service', 'driveway']","[433178923,321698007,7131223625,17216435]"
way,37207113,4,"['access', 'foot', 'highway', 'service']","['no', 'yes', 'service', 'driveway']","[433178848,6228958781,433178923]"
way,46918496,2,"['access', 'highway']","['private', 'service']","[606282224,598946209,598946210,598946211,598946212,598946213]"
way,46918501,3,"['access', 'highway', 'surface']","['no', 'service', 'gravel']","[5465158288,3896060797,26504563]"
way,53146694,1,['highway'],['service'],"[306542744,672608920]"
way,53441474,2,"['highway', 'service']","['service', 'parking_aisle']","[321699664,675499838]"
way,53444218,2,"['highway', 'service']","['service', 'driveway']","[675541299,675541301,675541303,675541307]"
way,53445865,3,"['highway', 'oneway', 'service']","['service', 'yes', 'driveway']","[5446893672,5446893674,5449325809,675544589,5446893673,675544618]"
way,53445867,1,['highway'],['service'],"[675544567,675544777,5464924945]"
way,61224882,2,"['highway', 'oneway']","['unclassified', 'yes']","[433035183,1235577928,433035194,433035207,1235577918,433035217,433035232,433035244,433035255,433035277,1915570385,433035295,433035304,5464286906,1903908483,5464370852,1915570397]"
way,81465953,1,['highway'],['service'],"[4208396267,1116502902,4208396268,949321455,949321456,949321458,949321462,1116500555,950306026,949321466,949321470,949321474]"
way,92621707,3,"['access', 'highway', 'source']","['private', 'service', 'Yahoo']","[1074577663,1074577664,22352553]"
way,93885863,3,"['highway', 'name', 'source']","['unclassified', 'Saint Joseph', 'Yahoo']","[1802505590,1802504066,5407935250,1135843094,1091403154,3665596403]"
way,94334076,8,"['admin_level', 'boundary', 'highway', 'lanes', 'lanes:backward', 'lanes:forward', 'name', 'surface']","['10', 'administrative', 'tertiary', '4', '2', '2', 'Maginhawa', 'concrete']","[32476389,6328416689,5392763163,5392763164,219736478,1316960648,5392763165,5392763166,32476245,5392763167,32476225]"
way,96333953,2,"['highway', 'service']","['service', 'parking_aisle']","[1116500555,1116500557,1116502920,1116500553]"
way,96333954,1,['highway'],['service'],"[1116500556,1116500557]"
way,96334238,2,"['highway', 'service']","['service', 'parking_aisle']","[1116502899,1116502904,1116502903]"
way,96334239,2,"['highway', 'service']","['service', 'parking_aisle']","[1116502911,1116502920]"
way,96334245,2,"['highway', 'service']","['service', 'parking_aisle']","[1116502917,1116502903,1116500553]"
way,96334251,2,"['highway', 'service']","['service', 'parking_aisle']","[1116502908,1116502917]"
way,96334256,2,"['highway', 'service']","['service', 'parking_aisle']","[1116502898,1116502904]"
way,96334257,2,"['highway', 'service']","['service', 'parking_aisle']","[1116502898,1116502913]"
way,97654127,2,"['highway', 'name']","['residential', 'Fatima']","[1130535800,1130535837]"
way,97654140,2,"['highway', 'name']","['residential', 'Kristong Hari']","[1130535525,1130535720]"
way,97654156,2,"['highway', 'name']","['residential', 'Sto Niño']","[1130535501,1130535683,1130535757]"
way,98181387,3,"['access', 'highway', 'source']","['private', 'service', 'Bing']","[1821023249,1803493782,1135830674,5499455646,1135830745,5499455645,1135830706,1135830733,1135830720,5499470633,1135830728,6281948745,1135830714]"
way,98181392,3,"['access', 'highway', 'source']","['private', 'service', 'Bing']","[5407936232,1135830724,5407936231,1135830666,1135830736,5407936230,1135830690]"
way,98181396,4,"['access', 'highway', 'source', 'tunnel']","['private', 'service', 'Bing', 'yes']","[1135830667,1135830695,1135830718,1135830662,1135830750,1135830690]"
way,98181398,4,"['access', 'highway', 'oneway', 'source']","['private', 'service', 'yes', 'Bing']","[1135830668,1135830675,1135830691,1135830721,1135830649,1135830717,1135830731,5499470631,1135830751,1135830698,1135830682,1802321414,1135830738,1135830697]"
way,98181400,3,"['access', 'highway', 'source']","['private', 'service', 'Bing']","[1135830707,1135830698]"
way,98181401,3,"['access', 'highway', 'source']","['private', 'service', 'Bing']","[1135830707,1135830749,1135830660,1135830667]"
way,98181402,4,"['access', 'highway', 'oneway', 'source']","['private', 'service', 'yes', 'Bing']","[1135830655,5499470635,1135830739,1135830707,5499470632,5499470636,1135830752,1135830727,5499470630,1135830684,1135830672,1135830723,1135830711,1135830650]"
way,98181404,6,"['access', 'bridge', 'highway', 'layer', 'oneway', 'source']","['private', 'yes', 'service', '1', 'yes', 'Bing']","[1135830655,5499470634,1135830697,1135830671,1135830709,1135830713,1135830746,1135830734,1135830699,1135830742,1135830685,1135830725,1135830703,1135830677,1135830696,1135830693,1135830692,1135830673,1135830741,1135830655]"
way,98181413,3,"['access', 'highway', 'source']","['private', 'service', 'Bing']","[1135830706,1135830744,1135830712,1135830724]"
way,98182806,3,"['highway', 'name', 'source']","['unclassified', 'Redeemer', 'Yahoo']","[1135843118,1091403154,5499473652,1135843108]"
way,104238142,7,"['access', 'highway', 'lanes', 'name', 'note', 'oneway', 'surface']","['no', 'trunk_link', '2', 'U-Turn Slot', 'Access restricted due to MRT-7 construction', 'yes', 'concrete']","[1202895298,1202895301,1202895302,5286819622,5286819623,702355007,5286819624,5286819625,702355024,5286819621,5286819628,702355016,5286819627,5286819626,5286818313,1202895303,1202895297,1202895299]"
way,104382522,7,"['access', 'highway', 'lanes', 'name', 'note', 'oneway', 'source:name']","['yes', 'trunk_link', '1', 'U-Turn Slot', 'Access revived as part of MRT-7 construction scheme', 'yes', 'local_knowledge']","[1204284635,1204284633,1204284631,1204284629,1204284636,1204284630,1204284637,1204284632,1204284634,1204284628]"
way,104749027,2,"['highway', 'source']","['service', 'Bing']","[1208264567,5764625252,1208264540]"
way,107509136,2,"['highway', 'name']","['unclassified', 'Veleasquez Extension']","[321698990,675499784,4988160621,5464821476,1235577937,30763208,30763209,4988189464,6463657606,4988189465,5464821478,4988189466]"
way,117163455,1,['highway'],['service'],"[1235577952,5464821487,5464821482,1319775955,5464821481,1319776020,1319775886]"
way,117163473,1,['highway'],['service'],"[672608920,1235578002,5464821485,672608921,5464821483,1235577952,5464821486,672608922,1235577950,5464821484,672608923,1235578005,5464821488,672608920]"
way,117164669,3,"['highway', 'service', 'source']","['service', 'driveway', 'Bing']","[427518899,1404245359,1319793327]"
way,126505712,1,['highway'],['service'],"[1402231139,1541787788,1402231140,1402231137,1402231135]"
way,126505713,1,['highway'],['service'],"[1402231136,1402231139,1402231135,5465098075,5465098074,1402231133]"
way,126511870,1,['highway'],['residential'],"[1402297926,1402297907,1402297928,1402297920]"
way,126511876,2,"['highway', 'name']","['residential', 'Village A']","[1402297896,1402297927,1402297915,1402297926,1402297903,5464974893,5464974892,1402297913]"
